,Unnamed: 0,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer Real,Serial Killer Previsto
1023,514,54.54,1.57,82.77,Masculino,Preto,Castanho,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
1024,1945,46.55,1.7,69.22,Feminino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1025,656,21.8,1.67,60.22,Feminino,Castanho,Preto,Envenenamento,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
1026,287,41.51,1.42,36.61,Masculino,Preto,Castanho,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
1027,1819,38.09,1.74,63.37,Masculino,Verde,Preto,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1028,1078,16.39,1.6,32.67,Masculino,Castanho,Ruivo,Esfaqueamento,Rua,Parda,Classe Média,Desconhecido,Desconhecido
1029,1930,42.45,1.66,66.43,Masculino,Verde,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1030,1185,32.24,1.78,84.89,Feminino,Azul,Loiro,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
1031,782,11.16,1.42,47.31,Masculino,Verde,Preto,Estrangulamento,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
1032,608,45.08,1.47,40.73,Masculino,Verde,Preto,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
1033,982,17.4,1.7,41.24,Masculino,Verde,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido,Desconhecido
1034,1053,13.8,1.65,67.05,Feminino,Preto,Castanho,Contusão,Escola,Branca,Classe Média,Desconhecido,Desconhecido
1035,20,24.46,1.5,85.7,Feminino,Castanho,Castanho,Envenenamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
1036,1789,42.42,1.63,60.12,Feminino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1037,1317,21.11,1.41,52.07,Feminino,Verde,Preto,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido,Desconhecido
1038,1569,22.23,1.46,44.37,Masculino,Verde,Preto,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1039,620,34.27,1.83,40.3,Masculino,Azul,Castanho,Envenenamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
1040,653,54.78,1.42,65.55,Masculino,Preto,Castanho,Contusão,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
1041,318,23.91,1.57,88.48,Feminino,Verde,Castanho,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
1042,2028,28.05,1.8,89.46,Feminino,Verde,Ruivo,Estrangulamento,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1043,162,56.32,1.61,89.24,Masculino,Verde,Ruivo,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
1044,1781,29.64,1.69,61.25,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1045,2007,31.25,1.82,75.04,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1046,899,40.41,1.41,64.45,Masculino,Castanho,Castanho,Envenenamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
1047,1768,38.59,1.61,53.44,Feminino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1048,860,28.55,1.5,67.6,Masculino,Azul,Ruivo,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
1049,1886,13.31,1.6,66.5,Masculino,Castanho,Loiro,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Desconhecido
1050,721,23.7,1.59,82.46,Feminino,Castanho,Preto,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
1051,246,57.58,1.83,30.77,Feminino,Castanho,Castanho,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
1052,1940,42.34,1.71,58.15,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1053,332,24.22,1.74,77.93,Feminino,Castanho,Ruivo,Envenenamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
1054,505,25.2,1.85,85.04,Feminino,Preto,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido,Roberto Chimarildo Tomáz
1055,1170,33.18,1.63,70.44,Feminino,Azul,Preto,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
1056,373,52.57,1.57,42.64,Masculino,Castanho,Preto,Envenenamento,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
1057,570,16.14,1.57,38.54,Masculino,Preto,Castanho,Contusão,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
1058,691,13.74,1.5,69.99,Masculino,Verde,Loiro,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
1059,712,38.21,1.48,52.99,Feminino,Preto,Loiro,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
1060,763,32.42,1.85,40.06,Masculino,Verde,Loiro,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
1061,1924,33.01,1.63,56.25,Masculino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1062,2119,19.82,1.78,77.03,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1063,341,44.32,1.88,75.65,Feminino,Azul,Castanho,Estrangulamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
1064,1961,23.11,1.71,31.05,Feminino,Verde,Ruivo,Contusão,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz,Desconhecido
1065,2048,19.27,1.63,57.17,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1066,1983,32.19,1.86,73.82,Feminino,Verde,Loiro,Contusão,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1067,901,57.94,1.68,83.77,Feminino,Preto,Castanho,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
1068,810,42.53,1.51,63.56,Masculino,Verde,Loiro,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
1069,597,46.65,1.53,62.36,Feminino,Castanho,Ruivo,Envenenamento,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
1070,1463,13.29,1.68,77.79,Masculino,Azul,Castanho,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1071,1104,10.7,1.51,40.84,Feminino,Verde,Ruivo,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido,Desconhecido
1072,1122,51.41,1.52,35.51,Masculino,Preto,Castanho,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1073,2098,20.92,1.83,81.58,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Baixa,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1074,1725,23.72,1.54,46.68,Feminino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1075,552,31.73,1.73,57.72,Feminino,Preto,Loiro,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
1076,1358,37.91,1.5,75.02,Feminino,Azul,Loiro,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
1077,1357,31.19,1.62,36.95,Masculino,Preto,Ruivo,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
1078,1719,12.51,1.42,41.52,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1079,986,22.76,1.45,75.66,Feminino,Castanho,Preto,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
1080,1330,51.48,1.47,64.64,Feminino,Verde,Preto,Envenenamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
1081,300,29.55,1.77,55.67,Masculino,Castanho,Loiro,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1082,1316,26.81,1.6,78.52,Feminino,Azul,Ruivo,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
1083,1571,23.75,1.5,73.6,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1084,1414,51.59,1.56,30.8,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido,ElBigodon Camacho
1085,108,45.47,1.58,59.72,Masculino,Verde,Ruivo,Estrangulamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
1086,472,33.18,1.75,41.9,Feminino,Castanho,Castanho,Contusão,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
1087,390,48.83,1.49,77.7,Masculino,Azul,Loiro,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido,Desconhecido
1088,1866,45.65,1.69,56.06,Masculino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1089,1729,15.49,1.44,39.44,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1090,469,12.56,1.53,76.15,Feminino,Verde,Castanho,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
1091,178,33.42,1.61,36.83,Masculino,Castanho,Castanho,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido,Desconhecido
1092,508,37.65,1.88,33.57,Feminino,Castanho,Ruivo,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
1093,585,51.0,1.61,76.84,Feminino,Castanho,Castanho,Envenenamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
1094,990,35.5,1.73,38.87,Feminino,Preto,Loiro,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
1095,152,59.31,1.8,64.55,Masculino,Castanho,Loiro,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
1096,403,56.4,1.45,82.31,Masculino,Preto,Ruivo,Contusão,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
1097,458,12.91,1.68,40.7,Masculino,Verde,Loiro,Esfaqueamento,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
1098,1125,55.43,1.67,38.72,Feminino,Preto,Castanho,Envenenamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
1099,231,43.83,1.74,59.81,Feminino,Verde,Loiro,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
1100,562,56.07,1.58,48.68,Feminino,Azul,Castanho,Contusão,Rua,Branca,Classe Alta,Desconhecido,Desconhecido
1101,548,41.01,1.71,33.52,Masculino,Azul,Preto,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
1102,1630,17.33,1.57,43.59,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1103,1138,46.06,1.55,42.71,Feminino,Preto,Preto,Esfaqueamento,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
1104,1321,13.17,1.53,63.23,Masculino,Verde,Preto,Envenenamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
1105,2055,27.9,1.76,82.73,Feminino,Verde,Ruivo,Estrangulamento,Rua,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1106,1578,21.12,1.51,33.88,Feminino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1107,1611,49.05,1.52,38.29,Masculino,Azul,Loiro,Estrangulamento,Casa,Parda,Classe Média,ElBigodon Camacho,Desconhecido
1108,1356,47.62,1.77,82.6,Masculino,Castanho,Loiro,Contusão,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
1109,1272,57.4,1.84,71.41,Feminino,Preto,Loiro,Contusão,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
1110,1305,39.98,1.49,63.82,Feminino,Azul,Castanho,Contusão,Rua,Branca,Classe Baixa,Desconhecido,Desconhecido
1111,209,12.02,1.41,30.62,Masculino,Verde,Preto,Estrangulamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
1112,995,54.02,1.46,37.52,Feminino,Preto,Ruivo,Estrangulamento,Escola,Branca,Classe Média,Desconhecido,Desconhecido
1113,911,30.23,1.9,60.73,Feminino,Castanho,Ruivo,Envenenamento,Rua,Amarela,Classe Média,Desconhecido,Desconhecido
1114,396,25.77,1.42,65.81,Feminino,Verde,Preto,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
1115,1889,36.42,1.86,63.84,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1116,259,31.73,1.58,42.18,Feminino,Azul,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido,Roberto Chimarildo Tomáz
1117,1942,34.21,1.78,65.87,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1118,624,51.38,1.75,42.51,Feminino,Azul,Castanho,Estrangulamento,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
1119,1608,14.59,1.43,33.12,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1120,1345,47.71,1.85,54.77,Masculino,Castanho,Loiro,Estrangulamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
1121,164,58.98,1.61,87.5,Masculino,Verde,Castanho,Envenenamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
1122,700,55.64,1.83,39.65,Masculino,Verde,Castanho,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
1123,1908,45.0,1.57,60.66,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1124,988,56.67,1.47,33.7,Feminino,Preto,Castanho,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido,Desconhecido
1125,1842,29.92,1.75,56.72,Masculino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1126,1573,18.79,1.54,33.87,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1127,112,58.48,1.41,41.54,Masculino,Verde,Loiro,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido,Desconhecido
1128,102,43.58,1.76,55.82,Masculino,Castanho,Ruivo,Esfaqueamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
1129,33,40.38,1.66,30.82,Feminino,Preto,Preto,Estrangulamento,Rua,Parda,Classe Média,Desconhecido,Desconhecido
1130,577,53.19,1.59,37.34,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
1131,1268,46.04,1.81,33.49,Feminino,Azul,Loiro,Esfaqueamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
1132,1677,11.03,1.53,75.18,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1133,144,42.89,1.49,57.82,Feminino,Verde,Ruivo,Contusão,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
1134,588,22.96,1.57,83.08,Feminino,Azul,Ruivo,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
1135,365,38.59,1.81,31.36,Feminino,Azul,Loiro,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido,Desconhecido
1136,509,57.25,1.72,66.08,Masculino,Azul,Ruivo,Contusão,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1137,587,40.64,1.86,76.38,Masculino,Preto,Ruivo,Contusão,Rua,Negra,Classe Baixa,Desconhecido,Desconhecido
1138,1997,23.72,1.9,73.93,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Média,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1139,2015,28.13,1.83,71.53,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1140,1150,43.85,1.49,65.91,Feminino,Castanho,Loiro,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
1141,314,37.85,1.48,47.34,Feminino,Azul,Ruivo,Esfaqueamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1142,787,33.31,1.75,86.52,Feminino,Castanho,Ruivo,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
1143,790,28.12,1.81,82.34,Masculino,Verde,Castanho,Estrangulamento,Escola,Amarela,Classe Baixa,Desconhecido,Desconhecido
1144,1785,43.74,1.62,43.13,Masculino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1145,1580,21.76,1.66,42.64,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1146,355,45.75,1.78,89.58,Feminino,Verde,Preto,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
1147,1070,19.45,1.67,42.83,Masculino,Azul,Ruivo,Contusão,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1148,1904,44.57,1.67,53.23,Masculino,Castanho,Castanho,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1149,1884,33.86,1.64,53.28,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1150,1341,33.8,1.73,40.84,Masculino,Preto,Castanho,Estrangulamento,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
1151,423,35.71,1.69,61.28,Masculino,Verde,Preto,Envenenamento,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
1152,1948,34.41,1.65,67.52,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1153,1918,46.55,1.64,60.39,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1154,1676,12.13,1.59,40.23,Masculino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1155,194,12.34,1.75,47.69,Feminino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido,Desconhecido
1156,1263,16.01,1.7,74.81,Feminino,Azul,Loiro,Envenenamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
1157,905,56.19,1.87,57.81,Feminino,Verde,Loiro,Envenenamento,Casa,Branca,Classe Média,Desconhecido,Desconhecido
1158,786,10.49,1.61,82.9,Feminino,Preto,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Desconhecido,Roberto Chimarildo Tomáz
1159,1943,36.77,1.62,65.64,Masculino,Preto,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1160,1441,51.64,1.75,70.11,Masculino,Castanho,Preto,Envenenamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
1161,876,26.62,1.88,64.13,Masculino,Castanho,Preto,Estrangulamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
1162,1478,30.91,1.49,30.75,Feminino,Preto,Castanho,Esfaqueamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1163,1392,45.45,1.87,83.69,Masculino,Azul,Loiro,Estrangulamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
1164,1214,17.85,1.62,57.72,Masculino,Verde,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
1165,799,40.38,1.55,71.47,Feminino,Castanho,Castanho,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
1166,1407,14.28,1.85,78.95,Feminino,Verde,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
1167,151,12.58,1.55,37.55,Masculino,Preto,Preto,Estrangulamento,Rua,Amarela,Classe Média,Desconhecido,Desconhecido
1168,241,22.54,1.72,76.51,Masculino,Castanho,Loiro,Contusão,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
1169,2097,21.4,1.84,82.56,Feminino,Verde,Preto,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1170,2017,32.57,1.82,64.34,Masculino,Verde,Ruivo,Envenenamento,Trabalho,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Desconhecido
1171,436,58.12,1.76,38.53,Masculino,Castanho,Castanho,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
1172,1194,46.92,1.72,37.98,Feminino,Preto,Preto,Contusão,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
1173,335,26.11,1.63,71.41,Feminino,Castanho,Loiro,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
1174,1852,43.08,1.53,68.88,Masculino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1175,967,19.44,1.59,57.38,Masculino,Verde,Loiro,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
1176,832,35.87,1.44,79.77,Masculino,Castanho,Castanho,Envenenamento,Rua,Branca,Classe Alta,Desconhecido,Desconhecido
1177,1730,37.61,1.42,67.99,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1178,1689,20.56,1.58,42.9,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1179,1996,25.24,1.89,78.98,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1180,476,29.41,1.59,62.38,Feminino,Verde,Ruivo,Contusão,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1181,200,47.83,1.52,31.72,Masculino,Castanho,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
1182,742,44.02,1.86,89.38,Feminino,Verde,Loiro,Envenenamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
1183,1131,43.59,1.48,84.16,Feminino,Castanho,Preto,Contusão,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1184,1285,59.43,1.75,38.52,Feminino,Preto,Castanho,Contusão,Casa,Negra,Classe Média,Desconhecido,Desconhecido
1185,55,51.84,1.61,49.7,Masculino,Azul,Castanho,Envenenamento,Rua,Branca,Classe Média,Desconhecido,ElBigodon Camacho
1186,1068,30.18,1.78,75.68,Feminino,Castanho,Ruivo,Contusão,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
1187,1564,13.07,1.49,44.28,Masculino,Verde,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1188,170,23.5,1.68,34.16,Masculino,Preto,Preto,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
1189,1072,41.21,1.79,78.93,Masculino,Verde,Ruivo,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
1190,559,52.18,1.59,36.34,Masculino,Azul,Loiro,Envenenamento,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
1191,625,25.27,1.59,66.63,Masculino,Preto,Preto,Contusão,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
1192,1637,24.29,1.57,46.58,Masculino,Azul,Loiro,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1193,916,41.35,1.53,40.02,Masculino,Azul,Preto,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
1194,1955,21.92,1.88,84.94,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1195,1574,16.03,1.46,39.61,Masculino,Azul,Castanho,Envenenamento,Rua,Branca,Classe Baixa,ElBigodon Camacho,ElBigodon Camacho
1196,187,32.74,1.47,86.65,Feminino,Castanho,Castanho,Esfaqueamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
1197,1835,33.91,1.71,65.02,Masculino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1198,1346,48.44,1.86,53.44,Feminino,Castanho,Preto,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
1199,387,51.97,1.77,81.84,Masculino,Azul,Loiro,Contusão,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
1200,635,56.75,1.76,77.74,Feminino,Castanho,Loiro,Esfaqueamento,Casa,Parda,Classe Média,Desconhecido,Desconhecido
1201,1334,20.11,1.6,88.71,Feminino,Castanho,Ruivo,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
1202,1770,43.23,1.69,83.15,Masculino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1203,1402,16.35,1.79,36.01,Feminino,Castanho,Loiro,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
1204,1888,51.38,1.73,55.09,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1205,894,35.33,1.42,47.01,Feminino,Preto,Loiro,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
1206,1972,23.35,1.72,86.51,Feminino,Verde,Ruivo,Estrangulamento,Rua,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1207,586,34.14,1.51,64.91,Masculino,Preto,Castanho,Contusão,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1208,1390,36.33,1.43,84.47,Masculino,Azul,Loiro,Contusão,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
1209,1005,22.14,1.57,57.67,Masculino,Azul,Ruivo,Envenenamento,Rua,Branca,Classe Média,Desconhecido,ElBigodon Camacho
1210,1618,16.95,1.48,33.5,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1211,1743,14.51,1.44,40.32,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
