,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
1309,18.02,1.7,45.04,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1507,33.4,1.72,59.03,Feminino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
322,49.77,1.53,44.3,Masculino,Preto,Castanho,Contusão,Trabalho,Negra,Classe Alta,Desconhecido
1661,55.81,1.42,69.22,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
444,48.62,1.86,64.6,Feminino,Azul,Castanho,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
1428,46.72,1.75,59.85,Masculino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1135,34.54,1.52,59.15,Masculino,Preto,Loiro,Esfaqueamento,Escola,Negra,Classe Alta,Desconhecido
1371,13.15,1.48,42.07,Masculino,Azul,Ruivo,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
1408,46.33,1.48,41.23,Masculino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
1642,20.2,1.8,84.14,Feminino,Azul,Ruivo,Estrangulamento,Casa,Negra,Classe Média,Roberto Chimarildo Tomáz
1297,11.93,1.55,38.06,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
453,48.8,1.81,89.69,Masculino,Preto,Castanho,Contusão,Casa,Negra,Classe Alta,Desconhecido
1778,26.32,1.71,76.8,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1075,41.0,1.8,61.24,Feminino,Verde,Loiro,Contusão,Escola,Branca,Classe Alta,Desconhecido
629,39.05,1.87,34.04,Masculino,Verde,Castanho,Estrangulamento,Trabalho,Negra,Classe Alta,Desconhecido
1302,23.76,1.45,38.6,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
805,42.1,1.53,88.17,Feminino,Azul,Ruivo,Estrangulamento,Rua,Parda,Classe Média,Desconhecido
1773,50.99,1.84,74.51,Feminino,Castanho,Ruivo,Estrangulamento,Casa,Amarela,Classe Média,Roberto Chimarildo Tomáz
876,24.95,1.82,79.7,Masculino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
1338,24.94,1.62,45.06,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
435,45.77,1.6,32.26,Masculino,Castanho,Preto,Estrangulamento,Casa,Negra,Classe Baixa,Desconhecido
470,15.59,1.79,89.96,Feminino,Castanho,Loiro,Envenenamento,Rua,Negra,Classe Média,Desconhecido
924,55.87,1.6,57.64,Masculino,Azul,Castanho,Envenenamento,Trabalho,Amarela,Classe Média,Desconhecido
1152,12.38,1.8,78.52,Masculino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
1046,55.88,1.56,72.18,Feminino,Azul,Preto,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido
586,16.48,1.85,84.37,Masculino,Azul,Castanho,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido
1352,20.69,1.45,46.71,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho
516,17.03,1.66,45.16,Masculino,Preto,Ruivo,Contusão,Trabalho,Parda,Classe Baixa,Desconhecido
1397,29.06,1.89,41.32,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
1402,15.75,1.48,41.25,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1756,25.42,1.87,49.76,Masculino,Verde,Ruivo,Estrangulamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
1102,55.78,1.45,64.08,Feminino,Azul,Loiro,Contusão,Escola,Parda,Classe Alta,Desconhecido
85,53.36,1.83,59.31,Feminino,Castanho,Castanho,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
385,55.68,1.47,78.8,Masculino,Verde,Loiro,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido
696,27.92,1.64,53.8,Feminino,Azul,Castanho,Envenenamento,Rua,Negra,Classe Baixa,Desconhecido
1313,18.75,1.58,42.21,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1798,31.8,1.59,75.04,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
16,23.19,1.78,87.21,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido
563,22.72,1.57,31.75,Masculino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Baixa,Desconhecido
1281,20.41,1.43,45.67,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1580,39.55,1.77,31.43,Masculino,Verde,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
1033,56.3,1.61,89.73,Masculino,Verde,Castanho,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
339,40.12,1.67,38.58,Feminino,Castanho,Preto,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
1251,21.21,1.51,46.2,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
803,45.81,1.63,32.73,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido
220,20.66,1.66,56.5,Masculino,Azul,Ruivo,Contusão,Escola,Negra,Classe Média,Desconhecido
272,45.01,1.77,43.71,Feminino,Azul,Loiro,Contusão,Casa,Branca,Classe Média,Desconhecido
1784,19.54,1.76,75.0,Feminino,Verde,Loiro,Estrangulamento,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz
1257,12.77,1.55,42.66,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho
1454,15.43,1.89,57.44,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
767,24.2,1.83,34.86,Feminino,Preto,Ruivo,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido
204,16.92,1.78,47.68,Feminino,Castanho,Castanho,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
1759,28.45,1.8,86.1,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1705,19.5,1.73,78.98,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1781,28.05,1.75,59.65,Masculino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1167,21.5,1.73,42.53,Feminino,Castanho,Castanho,Envenenamento,Casa,Branca,Classe Média,Desconhecido
1731,21.44,1.73,81.28,Feminino,Verde,Preto,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1241,14.69,1.71,78.75,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
86,15.51,1.9,51.11,Masculino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido
1124,19.86,1.8,77.67,Masculino,Verde,Ruivo,Contusão,Trabalho,Parda,Classe Baixa,Desconhecido
235,49.84,1.88,45.33,Feminino,Preto,Loiro,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido
14,46.77,1.8,79.16,Masculino,Azul,Preto,Envenenamento,Rua,Negra,Classe Alta,Desconhecido
950,30.41,1.81,72.07,Feminino,Azul,Castanho,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
792,17.76,1.84,39.42,Masculino,Castanho,Ruivo,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
390,55.12,1.62,59.81,Feminino,Preto,Loiro,Contusão,Rua,Branca,Classe Média,Desconhecido
1476,43.75,1.61,64.72,Masculino,Castanho,Preto,Estrangulamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
757,14.49,1.43,74.52,Masculino,Azul,Castanho,Contusão,Escola,Branca,Classe Média,Desconhecido
997,58.9,1.69,36.33,Masculino,Castanho,Castanho,Estrangulamento,Escola,Parda,Classe Média,Desconhecido
231,19.71,1.61,61.06,Feminino,Azul,Preto,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
378,24.29,1.87,69.19,Feminino,Verde,Preto,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido
560,11.84,1.75,74.13,Feminino,Preto,Preto,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
1187,55.53,1.48,69.52,Masculino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Alta,Desconhecido
1643,21.65,1.76,84.05,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
949,55.19,1.49,69.53,Feminino,Azul,Loiro,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido
607,37.75,1.54,35.2,Feminino,Preto,Loiro,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
494,20.41,1.57,47.01,Masculino,Castanho,Preto,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
514,17.05,1.75,84.52,Masculino,Verde,Preto,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido
1339,11.88,1.45,45.48,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1780,21.96,1.89,75.04,Feminino,Verde,Ruivo,Contusão,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
323,54.29,1.61,67.61,Masculino,Castanho,Loiro,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido
97,41.13,1.7,62.32,Masculino,Verde,Loiro,Envenenamento,Rua,Negra,Classe Média,Desconhecido
618,52.83,1.65,49.16,Feminino,Preto,Ruivo,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido
1416,38.38,1.73,65.23,Feminino,Preto,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
183,53.91,1.7,71.49,Feminino,Azul,Loiro,Contusão,Casa,Branca,Classe Média,Desconhecido
278,45.82,1.88,57.15,Masculino,Verde,Castanho,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido
1815,22.7,1.81,76.43,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1444,39.08,1.77,59.78,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1256,22.73,1.56,79.18,Feminino,Azul,Ruivo,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
99,26.12,1.59,72.67,Masculino,Preto,Castanho,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido
579,45.62,1.84,43.5,Masculino,Castanho,Castanho,Contusão,Trabalho,Parda,Classe Média,Desconhecido
381,18.78,1.48,88.18,Masculino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Média,Desconhecido
1701,30.95,1.62,84.81,Feminino,Verde,Ruivo,Envenenamento,Casa,Amarela,Classe Média,Roberto Chimarildo Tomáz
870,42.24,1.53,60.99,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Média,Desconhecido
1128,30.05,1.58,74.11,Masculino,Castanho,Preto,Contusão,Rua,Parda,Classe Alta,Desconhecido
252,38.15,1.61,63.76,Feminino,Castanho,Preto,Contusão,Casa,Negra,Classe Alta,Desconhecido
75,55.76,1.74,79.9,Masculino,Verde,Loiro,Contusão,Rua,Amarela,Classe Média,Desconhecido
751,44.93,1.69,74.03,Masculino,Azul,Loiro,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido
479,59.8,1.75,59.63,Feminino,Preto,Loiro,Estrangulamento,Casa,Negra,Classe Média,Desconhecido
1740,31.02,1.72,76.72,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
458,35.31,1.72,40.48,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
91,23.38,1.59,62.37,Feminino,Preto,Ruivo,Estrangulamento,Escola,Parda,Classe Alta,Desconhecido
702,11.15,1.5,38.96,Feminino,Azul,Loiro,Contusão,Casa,Parda,Classe Baixa,Desconhecido
400,20.83,1.58,63.41,Feminino,Azul,Loiro,Contusão,Rua,Amarela,Classe Alta,Desconhecido
921,29.38,1.63,71.13,Feminino,Verde,Preto,Envenenamento,Rua,Parda,Classe Média,Desconhecido
1477,46.72,1.73,60.74,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
216,46.16,1.75,47.33,Masculino,Verde,Preto,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
1322,22.27,1.53,32.56,Masculino,Azul,Loiro,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho
1561,33.22,1.66,66.73,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Alta,Coringon de le pinheirinho Silva
1801,51.85,1.89,50.12,Feminino,Verde,Ruivo,Estrangulamento,Rua,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1470,34.02,1.65,77.69,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1327,20.59,1.56,67.01,Masculino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
93,57.37,1.62,37.32,Feminino,Verde,Ruivo,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
199,19.89,1.67,77.41,Feminino,Azul,Preto,Estrangulamento,Escola,Parda,Classe Média,Desconhecido
1555,32.9,1.76,54.43,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1358,22.85,1.52,37.13,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
802,11.66,1.57,54.37,Feminino,Castanho,Ruivo,Envenenamento,Escola,Amarela,Classe Baixa,Desconhecido
480,28.87,1.86,33.75,Feminino,Preto,Preto,Contusão,Rua,Parda,Classe Alta,Desconhecido
1329,15.88,1.58,36.31,Feminino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho
396,33.64,1.67,57.27,Feminino,Azul,Castanho,Estrangulamento,Casa,Branca,Classe Média,Desconhecido
796,44.89,1.45,72.01,Masculino,Preto,Preto,Contusão,Rua,Negra,Classe Alta,Desconhecido
1016,16.72,1.56,55.41,Masculino,Preto,Loiro,Contusão,Casa,Parda,Classe Alta,Desconhecido
311,59.7,1.43,67.32,Feminino,Verde,Preto,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
902,52.57,1.67,71.95,Feminino,Verde,Ruivo,Envenenamento,Rua,Branca,Classe Alta,Desconhecido
1583,44.91,1.65,74.39,Masculino,Azul,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1316,48.7,1.59,44.5,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
747,58.91,1.81,41.79,Masculino,Azul,Ruivo,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
1673,26.22,1.89,76.36,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1619,24.57,1.75,73.39,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
734,10.61,1.42,53.26,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido
736,52.71,1.5,65.79,Feminino,Azul,Castanho,Envenenamento,Rua,Parda,Classe Baixa,Desconhecido
1769,21.62,1.8,75.0,Masculino,Verde,Ruivo,Contusão,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
1179,34.53,1.9,73.09,Masculino,Castanho,Castanho,Estrangulamento,Casa,Parda,Classe Média,Desconhecido
1227,11.67,1.5,77.11,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
789,41.91,1.46,75.26,Masculino,Preto,Preto,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido
1621,31.21,1.84,80.7,Feminino,Verde,Castanho,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
853,59.49,1.72,76.58,Feminino,Preto,Loiro,Contusão,Escola,Branca,Classe Média,Desconhecido
1545,33.53,1.73,71.68,Feminino,Azul,Loiro,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
340,17.26,1.59,50.73,Masculino,Castanho,Preto,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
1429,42.94,1.71,66.64,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
780,48.92,1.64,71.81,Feminino,Azul,Castanho,Contusão,Rua,Negra,Classe Alta,Desconhecido
713,58.93,1.64,73.48,Feminino,Castanho,Preto,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido
932,36.27,1.57,38.72,Feminino,Azul,Preto,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido
101,50.98,1.57,75.3,Feminino,Preto,Loiro,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido
1379,17.58,1.53,40.09,Masculino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
1070,33.5,1.63,63.11,Feminino,Azul,Castanho,Estrangulamento,Trabalho,Branca,Classe Baixa,Desconhecido
1549,24.46,1.65,62.47,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1502,43.98,1.75,55.39,Feminino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1498,43.77,1.58,61.47,Feminino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Alta,Coringon de le pinheirinho Silva
715,40.68,1.5,85.57,Feminino,Preto,Castanho,Envenenamento,Rua,Negra,Classe Alta,Desconhecido
886,58.77,1.76,33.91,Masculino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido
551,59.57,1.66,46.25,Feminino,Castanho,Preto,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
990,41.54,1.86,73.34,Masculino,Verde,Loiro,Estrangulamento,Casa,Negra,Classe Baixa,Desconhecido
719,33.39,1.69,76.88,Feminino,Castanho,Preto,Esfaqueamento,Trabalho,Amarela,Classe Baixa,Desconhecido
942,13.57,1.89,38.84,Masculino,Castanho,Loiro,Contusão,Escola,Negra,Classe Alta,Desconhecido
1392,19.98,1.9,33.69,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
502,59.0,1.76,46.22,Feminino,Verde,Castanho,Envenenamento,Escola,Parda,Classe Alta,Desconhecido
1022,10.24,1.84,58.48,Masculino,Azul,Loiro,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
1123,14.25,1.83,56.01,Feminino,Verde,Castanho,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido
531,50.99,1.44,56.67,Feminino,Azul,Preto,Envenenamento,Casa,Negra,Classe Média,Desconhecido
1049,30.68,1.51,57.22,Masculino,Preto,Loiro,Contusão,Escola,Negra,Classe Alta,Desconhecido
1510,40.06,1.7,55.83,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
679,20.51,1.65,73.17,Feminino,Azul,Castanho,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
658,33.68,1.89,72.0,Feminino,Preto,Loiro,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
1456,46.73,1.65,54.13,Masculino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
1336,22.48,1.48,44.03,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
193,41.97,1.66,32.1,Masculino,Azul,Preto,Contusão,Rua,Negra,Classe Baixa,Desconhecido
1666,19.1,1.79,50.45,Masculino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
645,32.13,1.82,49.08,Feminino,Preto,Castanho,Envenenamento,Escola,Amarela,Classe Baixa,Desconhecido
110,32.45,1.82,31.6,Feminino,Verde,Ruivo,Contusão,Rua,Negra,Classe Média,Desconhecido
1779,21.32,1.89,47.78,Feminino,Castanho,Loiro,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1420,38.39,1.77,58.92,Masculino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
943,57.18,1.76,60.26,Feminino,Castanho,Preto,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido
1474,46.63,1.7,53.53,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1406,11.35,1.43,88.52,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1126,14.74,1.73,63.87,Masculino,Preto,Ruivo,Contusão,Casa,Amarela,Classe Alta,Desconhecido
598,38.75,1.75,53.46,Feminino,Azul,Castanho,Envenenamento,Casa,Amarela,Classe Alta,Desconhecido
800,27.0,1.56,53.11,Masculino,Verde,Loiro,Envenenamento,Casa,Amarela,Classe Média,Desconhecido
623,51.52,1.59,35.28,Masculino,Castanho,Loiro,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
972,47.1,1.63,75.52,Feminino,Preto,Loiro,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
557,17.55,1.87,65.52,Feminino,Preto,Preto,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
684,24.34,1.7,82.36,Masculino,Verde,Preto,Estrangulamento,Rua,Parda,Classe Média,Desconhecido
1180,27.79,1.72,35.26,Masculino,Preto,Ruivo,Contusão,Rua,Negra,Classe Média,Desconhecido
1006,14.99,1.56,62.71,Masculino,Preto,Castanho,Contusão,Escola,Parda,Classe Baixa,Desconhecido
606,55.49,1.52,88.25,Masculino,Castanho,Castanho,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido
408,17.82,1.83,50.78,Masculino,Verde,Ruivo,Envenenamento,Escola,Parda,Classe Alta,Desconhecido
163,46.98,1.67,75.16,Feminino,Preto,Preto,Estrangulamento,Casa,Parda,Classe Média,Desconhecido
1431,44.2,1.69,53.69,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
526,44.97,1.69,88.55,Feminino,Azul,Castanho,Contusão,Trabalho,Negra,Classe Alta,Desconhecido
269,44.03,1.72,53.19,Masculino,Preto,Loiro,Contusão,Escola,Branca,Classe Baixa,Desconhecido
349,56.48,1.87,84.41,Masculino,Azul,Ruivo,Envenenamento,Trabalho,Amarela,Classe Baixa,Desconhecido
388,24.31,1.61,74.12,Masculino,Preto,Loiro,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido
1732,25.79,1.84,85.26,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
868,16.64,1.55,89.68,Masculino,Azul,Preto,Estrangulamento,Escola,Parda,Classe Média,Desconhecido
265,36.45,1.81,36.48,Feminino,Preto,Ruivo,Esfaqueamento,Escola,Negra,Classe Alta,Desconhecido
109,30.89,1.87,36.86,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido
1025,46.07,1.84,52.1,Masculino,Castanho,Preto,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido
22,45.84,1.8,45.95,Feminino,Azul,Loiro,Contusão,Casa,Amarela,Classe Média,Desconhecido
1077,45.39,1.41,47.74,Masculino,Preto,Loiro,Envenenamento,Escola,Branca,Classe Alta,Desconhecido
24,30.53,1.45,38.34,Masculino,Verde,Castanho,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido
1405,15.92,1.51,37.13,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
136,21.46,1.82,45.86,Masculino,Verde,Loiro,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido
1734,31.85,1.79,78.94,Feminino,Preto,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
169,15.15,1.48,88.83,Feminino,Castanho,Preto,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido
1190,19.31,1.86,52.13,Masculino,Azul,Ruivo,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
1446,44.77,1.62,54.21,Feminino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
456,11.81,1.75,69.36,Masculino,Verde,Ruivo,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
306,19.51,1.73,41.17,Masculino,Azul,Preto,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido
675,26.03,1.85,77.87,Masculino,Castanho,Preto,Contusão,Rua,Parda,Classe Baixa,Desconhecido
275,59.54,1.4,36.96,Feminino,Verde,Castanho,Envenenamento,Rua,Negra,Classe Baixa,Desconhecido
157,47.66,1.73,86.43,Masculino,Preto,Preto,Envenenamento,Escola,Parda,Classe Alta,Desconhecido
889,47.29,1.78,49.1,Feminino,Preto,Loiro,Envenenamento,Escola,Parda,Classe Alta,Desconhecido
595,57.38,1.86,86.08,Feminino,Azul,Castanho,Contusão,Casa,Branca,Classe Baixa,Desconhecido
1525,36.19,1.74,55.08,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
162,18.12,1.52,70.89,Feminino,Azul,Ruivo,Esfaqueamento,Rua,Parda,Classe Alta,Desconhecido
914,29.12,1.43,70.75,Feminino,Castanho,Loiro,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido
1207,27.8,1.69,57.23,Feminino,Azul,Loiro,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido
1396,17.15,1.46,43.08,Feminino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
816,57.11,1.73,75.4,Feminino,Azul,Loiro,Contusão,Rua,Negra,Classe Alta,Desconhecido
342,46.77,1.84,45.92,Feminino,Preto,Preto,Contusão,Casa,Amarela,Classe Baixa,Desconhecido
522,51.97,1.47,40.72,Feminino,Preto,Loiro,Contusão,Rua,Parda,Classe Alta,Desconhecido
1702,21.44,1.88,86.7,Feminino,Verde,Castanho,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
838,47.72,1.49,51.47,Feminino,Verde,Castanho,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
200,36.54,1.42,35.94,Feminino,Preto,Ruivo,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
529,40.4,1.49,88.31,Feminino,Castanho,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido
628,17.52,1.87,71.5,Feminino,Azul,Preto,Envenenamento,Escola,Parda,Classe Alta,Desconhecido
414,22.38,1.64,74.86,Feminino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido
987,18.07,1.88,75.83,Masculino,Castanho,Loiro,Envenenamento,Escola,Branca,Classe Alta,Desconhecido
936,21.63,1.87,36.84,Masculino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Desconhecido
1763,21.16,1.88,86.21,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
