,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
1523,40.36,1.68,66.6,Feminino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
1658,26.41,1.83,81.02,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1319,15.79,1.51,34.2,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1526,40.4,1.58,66.17,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1481,35.68,1.66,63.0,Masculino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
1606,28.73,1.85,79.72,Feminino,Verde,Preto,Contusão,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1714,28.82,1.87,79.84,Feminino,Verde,Preto,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1451,39.31,1.65,56.41,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
107,25.94,1.74,46.49,Feminino,Castanho,Ruivo,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
1564,27.56,1.86,57.92,Masculino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
1719,28.57,1.88,77.82,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1627,32.05,1.86,83.39,Feminino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Alta,Roberto Chimarildo Tomáz
1296,24.91,1.51,46.7,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
808,27.5,1.53,71.92,Masculino,Preto,Ruivo,Contusão,Casa,Parda,Classe Alta,Desconhecido
316,14.04,1.9,30.62,Feminino,Preto,Loiro,Envenenamento,Casa,Negra,Classe Média,Desconhecido
1143,26.49,1.83,36.31,Feminino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Desconhecido
630,12.1,1.86,48.98,Feminino,Castanho,Loiro,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
1756,32.92,1.78,74.2,Feminino,Verde,Ruivo,Estrangulamento,Escola,Negra,Classe Média,Roberto Chimarildo Tomáz
1355,21.4,1.49,41.84,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
277,38.86,1.61,35.09,Feminino,Preto,Castanho,Contusão,Casa,Negra,Classe Baixa,Desconhecido
1502,39.08,1.64,49.11,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
896,17.94,1.4,82.16,Feminino,Preto,Castanho,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido
1669,22.71,1.84,46.35,Feminino,Verde,Ruivo,Estrangulamento,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
1677,25.4,1.44,87.55,Feminino,Azul,Loiro,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
972,53.97,1.72,30.93,Feminino,Azul,Ruivo,Contusão,Casa,Negra,Classe Baixa,Desconhecido
1315,23.69,1.51,34.5,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1055,33.23,1.84,35.09,Masculino,Castanho,Preto,Envenenamento,Rua,Negra,Classe Alta,Desconhecido
499,42.03,1.72,86.57,Feminino,Preto,Loiro,Envenenamento,Rua,Branca,Classe Média,Desconhecido
1113,12.46,1.89,71.47,Feminino,Azul,Castanho,Envenenamento,Rua,Negra,Classe Baixa,Desconhecido
148,42.19,1.73,54.73,Feminino,Verde,Castanho,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
162,15.57,1.52,81.29,Feminino,Verde,Castanho,Estrangulamento,Escola,Amarela,Classe Média,Desconhecido
1690,23.68,1.9,78.97,Masculino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Baixa,Roberto Chimarildo Tomáz
142,47.56,1.49,74.05,Feminino,Castanho,Ruivo,Esfaqueamento,Casa,Negra,Classe Alta,Desconhecido
670,26.7,1.88,56.47,Feminino,Verde,Preto,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido
963,28.84,1.54,72.52,Feminino,Castanho,Castanho,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido
575,12.95,1.5,34.49,Masculino,Azul,Loiro,Envenenamento,Casa,Negra,Classe Média,Desconhecido
481,34.52,1.85,43.2,Masculino,Azul,Preto,Contusão,Escola,Branca,Classe Alta,Desconhecido
112,55.71,1.72,83.42,Masculino,Preto,Loiro,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
418,57.38,1.43,81.35,Feminino,Preto,Castanho,Contusão,Rua,Amarela,Classe Alta,Desconhecido
84,49.6,1.87,37.32,Feminino,Preto,Preto,Envenenamento,Escola,Negra,Classe Média,Desconhecido
588,41.68,1.47,54.13,Masculino,Verde,Castanho,Esfaqueamento,Rua,Branca,Classe Baixa,Desconhecido
785,56.45,1.83,40.7,Masculino,Preto,Ruivo,Estrangulamento,Casa,Amarela,Classe Média,Desconhecido
501,23.93,1.59,74.32,Masculino,Verde,Castanho,Envenenamento,Escola,Amarela,Classe Média,Desconhecido
791,44.96,1.69,43.15,Feminino,Preto,Loiro,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
1062,42.88,1.69,53.83,Masculino,Preto,Ruivo,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido
352,47.55,1.82,31.91,Feminino,Preto,Castanho,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
1483,38.66,1.66,60.38,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1536,10.12,1.63,61.37,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1634,31.5,1.84,83.59,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Baixa,Roberto Chimarildo Tomáz
974,13.47,1.45,66.42,Masculino,Verde,Castanho,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido
1176,36.11,1.42,36.77,Masculino,Verde,Preto,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
1183,19.84,1.45,73.25,Masculino,Castanho,Castanho,Envenenamento,Rua,Negra,Classe Alta,Desconhecido
1778,30.93,1.89,83.65,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1512,43.56,1.67,65.32,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
1704,25.46,1.7,66.93,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
315,25.5,1.43,32.7,Feminino,Castanho,Preto,Esfaqueamento,Escola,Amarela,Classe Média,Desconhecido
1265,14.54,1.43,37.34,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1011,31.66,1.77,48.29,Feminino,Preto,Loiro,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
633,38.58,1.57,44.19,Feminino,Castanho,Castanho,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido
197,18.74,1.73,59.91,Feminino,Verde,Preto,Contusão,Trabalho,Negra,Classe Alta,Desconhecido
322,39.28,1.79,57.11,Masculino,Verde,Preto,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido
1312,16.17,1.69,36.42,Feminino,Azul,Loiro,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho
656,14.29,1.88,44.21,Masculino,Verde,Ruivo,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido
225,37.92,1.57,57.93,Masculino,Verde,Ruivo,Estrangulamento,Escola,Branca,Classe Média,Desconhecido
715,31.96,1.42,33.56,Masculino,Verde,Preto,Esfaqueamento,Escola,Amarela,Classe Alta,Desconhecido
873,11.5,1.48,71.69,Masculino,Azul,Castanho,Contusão,Casa,Parda,Classe Alta,Desconhecido
70,19.83,1.53,31.68,Feminino,Castanho,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
783,26.23,1.89,32.96,Feminino,Castanho,Preto,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido
559,16.49,1.63,55.22,Feminino,Castanho,Ruivo,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido
539,17.51,1.54,47.19,Masculino,Castanho,Castanho,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
119,53.36,1.79,72.49,Feminino,Azul,Preto,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
1203,19.93,1.61,43.72,Masculino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Alta,ElBigodon Camacho
491,21.79,1.47,39.21,Feminino,Castanho,Loiro,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido
1226,55.18,1.54,33.4,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
910,11.52,1.79,83.47,Masculino,Castanho,Loiro,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido
243,21.13,1.67,40.09,Masculino,Verde,Ruivo,Envenenamento,Escola,Parda,Classe Média,Desconhecido
1316,21.38,1.5,51.97,Masculino,Azul,Preto,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
1448,33.71,1.65,59.01,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
949,17.21,1.89,59.13,Feminino,Preto,Castanho,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido
1229,23.11,1.48,45.36,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
226,28.1,1.46,36.93,Masculino,Castanho,Ruivo,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
1153,10.58,1.87,48.04,Feminino,Verde,Loiro,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido
268,53.99,1.7,47.34,Masculino,Azul,Loiro,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
572,51.52,1.89,54.66,Feminino,Verde,Loiro,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
534,57.3,1.68,69.49,Feminino,Azul,Loiro,Envenenamento,Rua,Amarela,Classe Média,Desconhecido
240,17.2,1.44,42.26,Feminino,Azul,Loiro,Contusão,Escola,Amarela,Classe Baixa,Desconhecido
548,30.87,1.71,53.94,Feminino,Castanho,Preto,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
908,20.25,1.57,80.08,Feminino,Azul,Castanho,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
1353,24.48,1.57,44.89,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1446,45.22,1.68,63.88,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
408,48.23,1.5,63.09,Masculino,Castanho,Ruivo,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido
1034,48.42,1.62,72.01,Masculino,Preto,Castanho,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
1371,18.72,1.5,46.63,Feminino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
503,32.52,1.67,74.77,Feminino,Verde,Preto,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
192,56.57,1.46,51.73,Masculino,Verde,Loiro,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
726,55.92,1.68,87.02,Masculino,Verde,Ruivo,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
1293,49.18,1.53,43.02,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1177,26.11,1.47,60.31,Feminino,Castanho,Preto,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido
1537,45.99,1.75,79.56,Feminino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
1231,20.89,1.81,42.56,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Baixa,ElBigodon Camacho
535,55.09,1.54,87.78,Masculino,Castanho,Preto,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
219,11.57,1.71,82.02,Feminino,Castanho,Ruivo,Contusão,Casa,Amarela,Classe Alta,Desconhecido
1204,22.79,1.56,79.23,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
529,48.78,1.46,88.13,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido
1786,24.75,1.77,81.18,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Baixa,Roberto Chimarildo Tomáz
1048,19.64,1.6,37.03,Feminino,Castanho,Preto,Estrangulamento,Escola,Negra,Classe Média,Desconhecido
1379,54.17,1.63,54.01,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
1152,32.05,1.81,35.95,Feminino,Preto,Preto,Estrangulamento,Trabalho,Amarela,Classe Média,Desconhecido
508,28.87,1.58,31.14,Masculino,Preto,Loiro,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido
998,57.82,1.8,83.77,Feminino,Preto,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido
1793,45.41,1.74,88.7,Feminino,Verde,Ruivo,Contusão,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1488,26.89,1.58,61.93,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1018,38.95,1.47,48.24,Masculino,Verde,Preto,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido
1547,45.47,1.72,64.34,Masculino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
663,11.71,1.88,84.19,Masculino,Azul,Loiro,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido
1796,31.46,1.88,80.95,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1682,29.92,1.75,79.96,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
764,19.33,1.59,32.47,Masculino,Azul,Castanho,Estrangulamento,Casa,Branca,Classe Alta,Desconhecido
1376,18.79,1.51,46.51,Feminino,Castanho,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
876,55.66,1.73,80.42,Masculino,Azul,Castanho,Envenenamento,Casa,Parda,Classe Média,Desconhecido
600,19.23,1.56,69.75,Masculino,Azul,Castanho,Contusão,Escola,Negra,Classe Média,Desconhecido
1751,27.8,1.76,74.42,Feminino,Verde,Preto,Envenenamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
132,20.78,1.4,51.12,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
809,13.6,1.52,75.39,Feminino,Azul,Loiro,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
1384,45.89,1.74,61.89,Feminino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1614,22.91,1.75,76.09,Feminino,Verde,Ruivo,Estrangulamento,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
1721,27.54,1.89,38.8,Feminino,Verde,Castanho,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
483,37.94,1.53,52.68,Masculino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Desconhecido
195,36.53,1.85,36.79,Feminino,Azul,Loiro,Esfaqueamento,Escola,Negra,Classe Alta,Desconhecido
545,56.36,1.6,79.74,Masculino,Castanho,Loiro,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido
1789,28.14,1.73,79.79,Feminino,Castanho,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1447,16.56,1.77,62.61,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
727,25.67,1.73,45.8,Masculino,Preto,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido
1685,31.98,1.88,56.45,Feminino,Castanho,Ruivo,Estrangulamento,Escola,Negra,Classe Média,Roberto Chimarildo Tomáz
431,21.26,1.42,88.18,Feminino,Preto,Castanho,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido
64,16.76,1.77,42.76,Feminino,Preto,Ruivo,Envenenamento,Casa,Parda,Classe Média,Desconhecido
1663,23.16,1.87,61.07,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
697,54.55,1.53,38.3,Feminino,Preto,Castanho,Envenenamento,Rua,Branca,Classe Alta,Desconhecido
1191,24.89,1.52,61.44,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
830,46.1,1.48,35.61,Masculino,Azul,Ruivo,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido
1171,17.99,1.86,56.5,Masculino,Preto,Loiro,Envenenamento,Casa,Parda,Classe Média,Desconhecido
928,52.34,1.59,67.98,Feminino,Castanho,Castanho,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
1057,40.06,1.56,43.43,Feminino,Verde,Preto,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
1534,44.54,1.63,79.26,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1527,34.18,1.43,60.14,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
580,24.13,1.43,42.36,Masculino,Preto,Ruivo,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
1456,42.02,1.62,64.99,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1308,18.26,1.44,34.55,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
266,56.69,1.61,68.83,Feminino,Preto,Ruivo,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
97,48.17,1.61,40.96,Masculino,Castanho,Castanho,Contusão,Escola,Branca,Classe Média,Desconhecido
138,31.99,1.78,45.98,Masculino,Verde,Ruivo,Contusão,Escola,Negra,Classe Baixa,Desconhecido
1571,45.18,1.62,66.7,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
283,25.89,1.41,30.36,Masculino,Verde,Loiro,Contusão,Rua,Parda,Classe Baixa,Desconhecido
306,21.0,1.47,72.76,Masculino,Azul,Preto,Esfaqueamento,Trabalho,Amarela,Classe Baixa,Desconhecido
1782,25.8,1.72,80.08,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Média,Roberto Chimarildo Tomáz
1056,25.52,1.54,86.87,Feminino,Castanho,Loiro,Contusão,Casa,Branca,Classe Média,Desconhecido
298,16.65,1.66,35.44,Masculino,Verde,Loiro,Contusão,Casa,Parda,Classe Baixa,Desconhecido
1261,17.78,1.54,40.33,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
824,27.7,1.88,50.51,Feminino,Azul,Loiro,Esfaqueamento,Escola,Amarela,Classe Alta,Desconhecido
469,58.48,1.42,60.69,Feminino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
42,48.78,1.46,82.12,Feminino,Preto,Loiro,Envenenamento,Trabalho,Branca,Classe Baixa,Desconhecido
968,44.95,1.59,40.77,Feminino,Azul,Loiro,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido
181,54.48,1.74,81.58,Feminino,Verde,Preto,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido
941,36.09,1.87,60.86,Feminino,Azul,Ruivo,Envenenamento,Rua,Negra,Classe Alta,Desconhecido
665,41.19,1.74,67.75,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido
358,15.4,1.75,30.6,Feminino,Preto,Loiro,Envenenamento,Casa,Branca,Classe Média,Desconhecido
1252,19.63,1.47,45.79,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1058,13.57,1.58,86.13,Feminino,Azul,Preto,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido
878,29.98,1.58,42.89,Feminino,Castanho,Castanho,Envenenamento,Rua,Parda,Classe Alta,Desconhecido
1026,46.31,1.88,89.72,Feminino,Preto,Preto,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido
1626,26.07,1.77,77.59,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1559,21.64,1.71,65.75,Masculino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1140,47.7,1.41,89.4,Feminino,Verde,Castanho,Contusão,Rua,Parda,Classe Alta,Desconhecido
1656,29.6,1.76,84.25,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
510,52.4,1.67,53.2,Masculino,Castanho,Loiro,Envenenamento,Escola,Negra,Classe Média,Desconhecido
264,37.59,1.68,85.41,Feminino,Preto,Castanho,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
758,40.83,1.56,63.75,Masculino,Verde,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido
270,56.65,1.65,38.13,Feminino,Azul,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido
763,36.78,1.4,44.39,Masculino,Verde,Loiro,Envenenamento,Casa,Negra,Classe Alta,Desconhecido
718,32.61,1.58,32.98,Masculino,Verde,Ruivo,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido
82,57.32,1.45,81.3,Feminino,Castanho,Preto,Envenenamento,Escola,Branca,Classe Baixa,Desconhecido
74,43.85,1.71,52.01,Feminino,Verde,Loiro,Contusão,Rua,Amarela,Classe Alta,Desconhecido
1280,15.64,1.54,36.54,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
236,19.04,1.59,69.27,Feminino,Castanho,Loiro,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido
1256,13.56,1.62,40.84,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
930,20.25,1.75,82.09,Feminino,Preto,Preto,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
988,23.79,1.81,83.19,Feminino,Castanho,Castanho,Esfaqueamento,Trabalho,Amarela,Classe Alta,Desconhecido
818,50.73,1.89,75.0,Masculino,Castanho,Loiro,Contusão,Rua,Branca,Classe Alta,Desconhecido
686,46.44,1.56,66.7,Feminino,Verde,Ruivo,Contusão,Rua,Amarela,Classe Alta,Desconhecido
1675,22.58,1.8,86.63,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1479,34.67,1.75,73.74,Masculino,Azul,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
141,14.26,1.78,38.89,Feminino,Preto,Loiro,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido
923,41.5,1.66,62.41,Feminino,Verde,Loiro,Estrangulamento,Casa,Parda,Classe Média,Desconhecido
1054,58.99,1.8,65.66,Feminino,Azul,Loiro,Contusão,Casa,Negra,Classe Média,Desconhecido
836,17.9,1.87,70.05,Masculino,Preto,Ruivo,Envenenamento,Trabalho,Amarela,Classe Baixa,Desconhecido
943,30.24,1.52,32.63,Feminino,Verde,Ruivo,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
1418,34.81,1.74,53.74,Feminino,Castanho,Preto,Envenenamento,Escola,Amarela,Classe Média,Coringon de le pinheirinho Silva
425,43.96,1.67,46.88,Masculino,Castanho,Preto,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
465,51.49,1.56,32.49,Feminino,Verde,Castanho,Estrangulamento,Casa,Amarela,Classe Alta,Desconhecido
1660,22.79,1.76,77.9,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1561,36.12,1.78,60.65,Masculino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1638,27.07,1.78,39.35,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1493,46.71,1.73,47.93,Feminino,Castanho,Preto,Envenenamento,Escola,Negra,Classe Média,Coringon de le pinheirinho Silva
61,42.56,1.51,63.26,Feminino,Castanho,Castanho,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido
664,26.62,1.6,65.61,Masculino,Verde,Preto,Envenenamento,Trabalho,Amarela,Classe Baixa,Desconhecido
434,22.67,1.48,89.97,Feminino,Preto,Preto,Esfaqueamento,Casa,Parda,Classe Baixa,Desconhecido
399,45.77,1.77,81.81,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido
1617,21.58,1.8,85.17,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
919,13.06,1.9,55.2,Feminino,Preto,Castanho,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido
1357,22.51,1.42,33.99,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho
1164,51.89,1.79,79.18,Feminino,Azul,Preto,Contusão,Escola,Negra,Classe Média,Desconhecido
730,38.03,1.73,40.3,Masculino,Verde,Preto,Envenenamento,Rua,Branca,Classe Alta,Desconhecido
1082,49.21,1.67,57.63,Masculino,Preto,Ruivo,Contusão,Rua,Parda,Classe Alta,Desconhecido
1242,28.9,1.49,59.82,Masculino,Azul,Loiro,Esfaqueamento,Rua,Amarela,Classe Alta,ElBigodon Camacho
1443,38.41,1.77,56.64,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
905,25.89,1.5,62.89,Masculino,Preto,Preto,Estrangulamento,Trabalho,Parda,Classe Alta,Desconhecido
1482,33.67,1.79,64.09,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1187,28.61,1.73,51.74,Masculino,Azul,Ruivo,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido
495,47.13,1.54,65.34,Masculino,Verde,Ruivo,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido
605,38.35,1.46,77.08,Masculino,Castanho,Ruivo,Envenenamento,Trabalho,Amarela,Classe Média,Desconhecido
1735,21.96,1.74,79.09,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Média,Roberto Chimarildo Tomáz
926,10.65,1.56,68.03,Masculino,Azul,Castanho,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido
1788,25.08,1.73,73.74,Feminino,Verde,Ruivo,Contusão,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1155,53.47,1.8,37.8,Feminino,Castanho,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média,Desconhecido
246,52.77,1.83,83.11,Masculino,Verde,Ruivo,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
203,32.83,1.81,41.41,Masculino,Castanho,Castanho,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
