,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
908,32.8,1.76,72.45,Masculino,Preto,Preto,Contusão,Escola,Negra,Classe Baixa,Desconhecido
873,55.82,1.41,61.28,Feminino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
973,21.21,1.67,88.72,Masculino,Azul,Loiro,Estrangulamento,Casa,Negra,Classe Média,Desconhecido
1653,31.18,1.84,78.43,Feminino,Preto,Ruivo,Estrangulamento,Casa,Amarela,Classe Média,Roberto Chimarildo Tomáz
762,50.96,1.51,30.56,Feminino,Azul,Ruivo,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
243,31.52,1.63,46.01,Feminino,Preto,Ruivo,Estrangulamento,Rua,Negra,Classe Alta,Desconhecido
468,57.33,1.68,89.94,Feminino,Azul,Ruivo,Estrangulamento,Casa,Parda,Classe Média,Desconhecido
785,41.17,1.4,39.73,Masculino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Média,Desconhecido
1064,10.73,1.69,39.41,Feminino,Preto,Castanho,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
1108,43.03,1.78,53.66,Feminino,Preto,Loiro,Estrangulamento,Rua,Negra,Classe Alta,Desconhecido
399,29.77,1.74,41.47,Masculino,Verde,Preto,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
446,10.05,1.65,37.51,Feminino,Verde,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido
260,50.1,1.81,88.99,Feminino,Verde,Loiro,Envenenamento,Escola,Branca,Classe Baixa,Desconhecido
1349,17.24,1.48,40.0,Masculino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
1441,34.96,1.65,67.12,Feminino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Alta,Coringon de le pinheirinho Silva
94,42.56,1.83,83.1,Masculino,Verde,Castanho,Estrangulamento,Escola,Branca,Classe Baixa,Desconhecido
1466,42.82,1.67,55.12,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1528,44.42,1.68,64.12,Masculino,Azul,Ruivo,Esfaqueamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1070,53.6,1.79,62.26,Masculino,Azul,Preto,Estrangulamento,Trabalho,Branca,Classe Baixa,Desconhecido
338,27.89,1.77,34.19,Feminino,Verde,Ruivo,Esfaqueamento,Escola,Amarela,Classe Média,Desconhecido
816,26.88,1.84,79.97,Feminino,Verde,Preto,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
701,55.46,1.63,32.32,Masculino,Preto,Ruivo,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido
980,19.09,1.47,45.85,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Parda,Classe Média,Desconhecido
450,17.53,1.83,31.26,Feminino,Azul,Ruivo,Contusão,Rua,Parda,Classe Alta,Desconhecido
491,53.29,1.89,35.82,Feminino,Azul,Preto,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
573,53.25,1.84,47.25,Feminino,Preto,Castanho,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido
645,59.35,1.46,54.87,Feminino,Castanho,Castanho,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido
1371,17.2,1.72,42.09,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
200,40.54,1.54,40.45,Feminino,Azul,Loiro,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
1485,43.73,1.56,64.49,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
462,35.9,1.47,64.17,Feminino,Verde,Preto,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
1540,44.21,1.6,59.31,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1020,32.42,1.84,88.46,Masculino,Preto,Preto,Envenenamento,Escola,Negra,Classe Média,Desconhecido
305,38.96,1.6,85.05,Feminino,Verde,Preto,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido
1722,32.66,1.78,85.18,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
812,16.82,1.68,84.94,Feminino,Verde,Preto,Contusão,Trabalho,Parda,Classe Média,Desconhecido
249,45.06,1.49,36.4,Masculino,Castanho,Preto,Envenenamento,Escola,Negra,Classe Média,Desconhecido
18,22.36,1.49,59.51,Masculino,Azul,Ruivo,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido
547,23.07,1.82,47.12,Masculino,Castanho,Castanho,Contusão,Rua,Parda,Classe Alta,Desconhecido
1559,42.03,1.67,61.6,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
695,11.09,1.63,40.4,Masculino,Preto,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Desconhecido
1365,17.44,1.52,44.41,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
1324,13.79,1.58,33.61,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1359,21.81,1.52,37.19,Masculino,Azul,Loiro,Esfaqueamento,Rua,Parda,Classe Média,ElBigodon Camacho
1082,40.32,1.9,75.34,Feminino,Verde,Ruivo,Contusão,Escola,Amarela,Classe Média,Desconhecido
1767,26.71,1.73,75.12,Feminino,Verde,Ruivo,Esfaqueamento,Rua,Parda,Classe Baixa,Roberto Chimarildo Tomáz
303,27.24,1.55,43.63,Feminino,Preto,Castanho,Contusão,Trabalho,Branca,Classe Média,Desconhecido
364,36.63,1.53,46.31,Feminino,Castanho,Loiro,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
1162,29.24,1.82,37.13,Feminino,Verde,Loiro,Esfaqueamento,Escola,Amarela,Classe Média,Desconhecido
115,53.34,1.73,48.68,Feminino,Preto,Castanho,Esfaqueamento,Casa,Parda,Classe Média,Desconhecido
52,41.26,1.8,45.28,Masculino,Azul,Ruivo,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido
255,47.07,1.85,52.24,Masculino,Preto,Preto,Contusão,Casa,Branca,Classe Alta,Desconhecido
1672,20.54,1.75,74.74,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1463,56.31,1.73,63.53,Masculino,Verde,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1723,36.94,1.71,84.33,Feminino,Verde,Loiro,Contusão,Casa,Amarela,Classe Média,Roberto Chimarildo Tomáz
623,52.82,1.43,83.12,Feminino,Castanho,Castanho,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
1203,23.25,1.55,81.17,Feminino,Azul,Preto,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido
1181,26.43,1.81,33.78,Feminino,Azul,Preto,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido
1026,50.77,1.72,57.07,Masculino,Azul,Ruivo,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
700,50.65,1.47,53.35,Feminino,Preto,Loiro,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
564,37.36,1.43,63.53,Masculino,Preto,Preto,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido
1370,53.65,1.62,33.27,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
110,35.04,1.66,60.09,Feminino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Desconhecido
966,16.28,1.65,87.1,Masculino,Verde,Preto,Contusão,Rua,Amarela,Classe Baixa,Desconhecido
1510,46.76,1.75,58.01,Feminino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1160,36.26,1.49,67.79,Feminino,Preto,Preto,Estrangulamento,Trabalho,Parda,Classe Alta,Desconhecido
597,55.45,1.81,52.77,Feminino,Castanho,Preto,Contusão,Trabalho,Parda,Classe Alta,Desconhecido
413,42.41,1.45,83.38,Masculino,Verde,Ruivo,Envenenamento,Rua,Branca,Classe Média,Desconhecido
1707,19.19,1.72,77.53,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1140,59.57,1.82,51.24,Feminino,Verde,Castanho,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
581,33.42,1.74,31.83,Feminino,Preto,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido
1605,38.73,1.67,64.92,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1650,29.94,1.82,81.27,Masculino,Verde,Ruivo,Contusão,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1318,40.56,1.6,46.23,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
428,43.79,1.49,52.27,Feminino,Castanho,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido
1590,33.15,1.76,72.52,Masculino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
864,58.18,1.42,39.69,Feminino,Verde,Castanho,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido
755,53.68,1.89,86.32,Feminino,Preto,Preto,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido
1038,12.39,1.48,37.21,Masculino,Preto,Loiro,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
660,32.57,1.62,53.22,Feminino,Verde,Preto,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido
352,46.33,1.5,32.18,Masculino,Preto,Loiro,Estrangulamento,Escola,Branca,Classe Baixa,Desconhecido
1320,16.18,1.61,36.52,Masculino,Castanho,Castanho,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
1378,21.97,1.72,37.96,Masculino,Verde,Loiro,Estrangulamento,Escola,Branca,Classe Alta,ElBigodon Camacho
740,29.03,1.52,68.49,Masculino,Castanho,Ruivo,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
610,38.44,1.58,35.22,Feminino,Preto,Loiro,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido
403,23.79,1.65,83.31,Masculino,Preto,Loiro,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido
1341,13.51,1.46,42.77,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
609,11.21,1.74,72.91,Feminino,Verde,Ruivo,Envenenamento,Escola,Negra,Classe Alta,Desconhecido
1570,41.17,1.86,65.5,Masculino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
294,26.09,1.6,39.72,Feminino,Azul,Loiro,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
555,57.99,1.43,38.86,Feminino,Castanho,Loiro,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
116,15.97,1.68,89.86,Masculino,Azul,Castanho,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido
646,20.81,1.81,73.41,Feminino,Azul,Ruivo,Esfaqueamento,Casa,Parda,Classe Baixa,Desconhecido
515,48.84,1.84,52.07,Masculino,Verde,Ruivo,Contusão,Escola,Branca,Classe Alta,Desconhecido
458,47.88,1.53,80.35,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido
99,26.79,1.76,68.32,Feminino,Azul,Preto,Envenenamento,Casa,Negra,Classe Baixa,Desconhecido
139,17.9,1.88,48.61,Masculino,Castanho,Ruivo,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
883,15.38,1.44,52.33,Masculino,Azul,Loiro,Contusão,Rua,Parda,Classe Alta,Desconhecido
1462,37.5,1.64,60.22,Masculino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
1273,11.39,1.43,61.9,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
678,43.59,1.52,84.37,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
1314,23.97,1.72,39.59,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1150,20.48,1.51,55.21,Masculino,Azul,Loiro,Esfaqueamento,Casa,Negra,Classe Média,Desconhecido
727,29.78,1.4,86.33,Masculino,Castanho,Castanho,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido
1040,51.15,1.49,79.7,Feminino,Preto,Ruivo,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido
1587,38.75,1.58,62.1,Feminino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Baixa,Coringon de le pinheirinho Silva
1675,30.04,1.65,79.65,Masculino,Verde,Loiro,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1220,10.21,1.88,86.23,Masculino,Castanho,Loiro,Estrangulamento,Trabalho,Negra,Classe Alta,Desconhecido
1774,30.63,1.8,86.88,Feminino,Preto,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
549,13.53,1.59,81.65,Feminino,Preto,Preto,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
1265,46.14,1.79,83.67,Masculino,Preto,Ruivo,Contusão,Casa,Branca,Classe Média,Desconhecido
1589,46.78,1.75,53.85,Masculino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
382,46.07,1.53,77.44,Masculino,Preto,Loiro,Esfaqueamento,Casa,Negra,Classe Alta,Desconhecido
258,37.97,1.63,72.76,Feminino,Azul,Preto,Esfaqueamento,Escola,Negra,Classe Alta,Desconhecido
1350,11.72,1.46,40.97,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
1087,45.25,1.41,60.0,Masculino,Preto,Loiro,Estrangulamento,Escola,Branca,Classe Média,Desconhecido
1152,19.09,1.81,55.12,Feminino,Castanho,Loiro,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido
759,41.88,1.86,78.52,Masculino,Preto,Loiro,Contusão,Escola,Negra,Classe Média,Desconhecido
1732,22.25,1.76,75.07,Feminino,Verde,Loiro,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
222,34.95,1.49,48.54,Masculino,Verde,Loiro,Contusão,Casa,Amarela,Classe Baixa,Desconhecido
1127,17.16,1.44,59.62,Masculino,Preto,Preto,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido
1481,44.49,1.69,61.89,Masculino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
971,14.01,1.82,87.76,Feminino,Azul,Castanho,Contusão,Escola,Parda,Classe Alta,Desconhecido
56,26.38,1.51,54.42,Masculino,Castanho,Castanho,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
1151,58.93,1.53,33.58,Masculino,Preto,Ruivo,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido
490,23.56,1.41,46.71,Masculino,Preto,Loiro,Estrangulamento,Escola,Amarela,Classe Baixa,Desconhecido
119,55.97,1.46,62.08,Feminino,Preto,Castanho,Contusão,Rua,Amarela,Classe Média,Desconhecido
66,16.27,1.89,54.74,Feminino,Verde,Preto,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
1044,22.6,1.78,48.27,Feminino,Castanho,Loiro,Contusão,Rua,Amarela,Classe Média,Desconhecido
1111,12.7,1.57,32.08,Feminino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido
1517,37.62,1.66,60.95,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
796,35.87,1.88,48.5,Masculino,Preto,Preto,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
248,29.63,1.59,35.42,Masculino,Preto,Loiro,Esfaqueamento,Trabalho,Parda,Classe Alta,Desconhecido
536,22.6,1.57,40.73,Feminino,Verde,Preto,Esfaqueamento,Trabalho,Amarela,Classe Baixa,Desconhecido
1062,39.26,1.67,57.1,Masculino,Preto,Castanho,Estrangulamento,Rua,Negra,Classe Alta,Desconhecido
841,25.7,1.6,46.4,Feminino,Azul,Castanho,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
1005,27.85,1.74,42.41,Masculino,Preto,Castanho,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido
1217,38.28,1.42,74.57,Masculino,Castanho,Ruivo,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
1403,18.45,1.5,69.63,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1035,46.52,1.63,75.82,Masculino,Azul,Loiro,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido
742,38.68,1.86,80.59,Feminino,Azul,Castanho,Envenenamento,Escola,Parda,Classe Média,Desconhecido
1416,46.0,1.66,61.07,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
592,34.12,1.72,31.44,Masculino,Azul,Ruivo,Envenenamento,Rua,Branca,Classe Média,Desconhecido
832,27.56,1.48,66.1,Feminino,Castanho,Castanho,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
870,23.59,1.85,35.4,Feminino,Castanho,Castanho,Envenenamento,Escola,Branca,Classe Média,Desconhecido
570,26.27,1.61,37.51,Feminino,Verde,Castanho,Estrangulamento,Rua,Amarela,Classe Média,Desconhecido
1196,25.75,1.7,82.16,Feminino,Azul,Loiro,Esfaqueamento,Rua,Parda,Classe Média,Desconhecido
845,55.13,1.76,72.81,Masculino,Verde,Loiro,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido
944,32.73,1.72,63.95,Masculino,Azul,Ruivo,Envenenamento,Rua,Branca,Classe Média,Desconhecido
556,40.31,1.87,50.63,Feminino,Preto,Preto,Contusão,Escola,Parda,Classe Baixa,Desconhecido
840,12.01,1.5,43.41,Masculino,Preto,Preto,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido
1421,45.63,1.65,60.25,Feminino,Castanho,Castanho,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
278,20.53,1.67,80.11,Feminino,Preto,Loiro,Esfaqueamento,Rua,Parda,Classe Alta,Desconhecido
912,13.3,1.49,83.11,Feminino,Verde,Ruivo,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
730,14.24,1.7,65.75,Masculino,Castanho,Preto,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido
1043,34.9,1.57,58.3,Feminino,Azul,Preto,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
341,19.22,1.68,48.38,Masculino,Azul,Preto,Envenenamento,Escola,Parda,Classe Média,Desconhecido
1527,35.3,1.63,66.4,Masculino,Castanho,Preto,Esfaqueamento,Casa,Negra,Classe Baixa,Coringon de le pinheirinho Silva
1541,37.67,1.74,64.9,Masculino,Azul,Preto,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
604,31.86,1.66,68.34,Feminino,Preto,Loiro,Envenenamento,Escola,Branca,Classe Alta,Desconhecido
895,52.08,1.89,83.73,Masculino,Azul,Castanho,Contusão,Escola,Parda,Classe Média,Desconhecido
819,39.97,1.75,56.52,Feminino,Preto,Preto,Contusão,Rua,Amarela,Classe Baixa,Desconhecido
923,35.73,1.4,68.3,Feminino,Verde,Loiro,Contusão,Rua,Parda,Classe Média,Desconhecido
434,47.26,1.44,59.11,Masculino,Castanho,Preto,Contusão,Escola,Parda,Classe Alta,Desconhecido
214,58.45,1.78,82.48,Feminino,Preto,Loiro,Estrangulamento,Casa,Parda,Classe Média,Desconhecido
1424,34.67,1.76,56.14,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1555,43.27,1.69,57.16,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
953,31.4,1.54,59.61,Feminino,Preto,Loiro,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido
1629,30.13,1.75,82.11,Masculino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1624,22.82,1.88,74.11,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Média,Roberto Chimarildo Tomáz
207,46.91,1.43,58.24,Masculino,Castanho,Loiro,Envenenamento,Casa,Negra,Classe Alta,Desconhecido
68,20.31,1.79,72.53,Masculino,Preto,Loiro,Esfaqueamento,Rua,Amarela,Classe Baixa,Desconhecido
514,43.06,1.52,89.17,Feminino,Azul,Loiro,Estrangulamento,Escola,Parda,Classe Alta,Desconhecido
1554,23.04,1.53,63.57,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
619,25.76,1.8,40.5,Masculino,Verde,Castanho,Contusão,Escola,Parda,Classe Alta,Desconhecido
1791,22.49,1.86,75.88,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1719,29.68,1.72,85.27,Masculino,Verde,Ruivo,Envenenamento,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
629,19.36,1.63,74.41,Masculino,Azul,Loiro,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido
1687,26.34,1.81,34.06,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
485,48.53,1.87,77.13,Feminino,Preto,Castanho,Envenenamento,Escola,Amarela,Classe Média,Desconhecido
903,20.42,1.84,66.14,Feminino,Azul,Loiro,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
1706,23.63,1.78,36.58,Feminino,Verde,Loiro,Envenenamento,Casa,Negra,Classe Média,Roberto Chimarildo Tomáz
262,36.69,1.73,45.58,Masculino,Verde,Loiro,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido
1638,21.47,1.8,75.07,Feminino,Castanho,Loiro,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1616,20.29,1.74,43.79,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1799,25.33,1.71,86.11,Feminino,Verde,Loiro,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
71,25.28,1.46,54.66,Masculino,Preto,Preto,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
1696,28.3,1.64,71.62,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
39,18.22,1.67,86.44,Masculino,Castanho,Castanho,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
548,50.42,1.8,74.47,Feminino,Castanho,Loiro,Estrangulamento,Casa,Parda,Classe Média,Desconhecido
24,41.23,1.62,88.2,Masculino,Castanho,Castanho,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido
1429,45.53,1.64,60.81,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1621,29.27,1.75,86.39,Masculino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
57,29.56,1.76,77.7,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Parda,Classe Média,Desconhecido
868,35.62,1.57,50.79,Masculino,Verde,Preto,Estrangulamento,Escola,Parda,Classe Alta,Desconhecido
1546,34.4,1.69,54.85,Feminino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
750,38.22,1.44,60.85,Masculino,Verde,Castanho,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
1404,17.91,1.46,34.54,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
1195,23.32,1.48,61.99,Feminino,Azul,Preto,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido
483,36.44,1.72,36.93,Masculino,Castanho,Preto,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido
1551,18.28,1.63,55.4,Masculino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
285,54.96,1.48,43.75,Feminino,Verde,Ruivo,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
688,57.69,1.66,63.84,Masculino,Azul,Preto,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido
288,59.52,1.68,58.19,Masculino,Preto,Preto,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido
1702,17.89,1.75,85.3,Masculino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
291,25.78,1.76,77.96,Masculino,Verde,Loiro,Estrangulamento,Casa,Branca,Classe Alta,Desconhecido
876,36.45,1.56,74.07,Masculino,Azul,Castanho,Envenenamento,Escola,Parda,Classe Média,Desconhecido
605,55.32,1.41,73.54,Feminino,Azul,Preto,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido
1656,35.79,1.76,73.21,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
442,36.21,1.74,69.54,Feminino,Azul,Preto,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
133,11.84,1.54,76.18,Feminino,Verde,Preto,Estrangulamento,Escola,Branca,Classe Média,Desconhecido
418,46.62,1.43,46.32,Feminino,Preto,Preto,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
426,58.56,1.5,53.51,Masculino,Preto,Preto,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido
1678,22.09,1.7,83.91,Feminino,Preto,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
100,34.51,1.6,53.2,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido
1103,12.3,1.81,68.07,Feminino,Preto,Ruivo,Contusão,Rua,Branca,Classe Alta,Desconhecido
1761,23.82,1.89,83.67,Feminino,Verde,Preto,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1134,29.19,1.69,50.22,Masculino,Preto,Castanho,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
1635,19.26,1.83,79.49,Feminino,Verde,Ruivo,Estrangulamento,Rua,Negra,Classe Alta,Roberto Chimarildo Tomáz
1583,10.6,1.66,36.92,Feminino,Castanho,Ruivo,Esfaqueamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1556,45.18,1.7,58.95,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1562,45.98,1.78,56.17,Feminino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
653,38.53,1.65,74.47,Masculino,Azul,Loiro,Estrangulamento,Casa,Negra,Classe Baixa,Desconhecido
486,26.99,1.55,64.9,Feminino,Verde,Loiro,Contusão,Casa,Parda,Classe Baixa,Desconhecido
1211,49.19,1.9,36.4,Masculino,Verde,Loiro,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido
1670,30.14,1.84,82.19,Masculino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1288,13.46,1.6,46.73,Masculino,Azul,Ruivo,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
584,59.23,1.6,73.33,Masculino,Verde,Castanho,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido
